EmployeeID,Gender,Disability,Education
103275,M,0,High School
103276,F,0,Undergraduate
103277,F,0,Undergraduate
103278,F,0,Undergraduate
103279,F,0,Undergraduate
103280,M,0,Undergraduate
103281,M,0,Undergraduate
103282,F,0,Undergraduate
103283,M,0,Some College
103284,M,0,Undergraduate
103285,F,0,High School
103286,F,0,Undergraduate
103287,M,0,High School
103288,M,0,Undergraduate
103289,F,0,High School
103290,M,1,Some College
103291,F,0,Undergraduate
103292,M,0,Some College
103293,F,0,Undergraduate
103294,M,0,Undergraduate
103295,F,0,High School
103296,F,0,Graduate
103297,F,0,Undergraduate
103298,F,0,High School
103299,F,0,Undergraduate
103300,M,0,PhD
103301,F,0,High School
103302,F,0,Undergraduate
103303,F,0,Undergraduate
103304,M,0,Undergraduate
103305,M,0,Undergraduate
103306,M,0,Undergraduate
103307,M,0,PhD
103308,F,0,High School
103309,F,0,High School
103310,F,0,Undergraduate
103311,M,0,Undergraduate
103312,F,0,Some College
103313,F,0,Undergraduate
103314,M,0,Undergraduate
103315,F,0,Some College
103316,F,0,Some College
103317,M,0,High School
103318,F,0,Undergraduate
103319,F,0,High School
103320,M,0,Undergraduate
103321,F,0,High School
103322,M,0,Undergraduate
103323,M,0,High School
103324,F,1,Undergraduate
103325,F,0,Undergraduate
103326,M,0,Undergraduate
103327,F,0,PhD
103328,M,0,High School
103329,M,0,Undergraduate
103330,M,0,High School
103331,M,0,High School
103332,F,0,Undergraduate
103333,F,0,Undergraduate
103334,F,0,Undergraduate
103335,M,0,Some College
103336,M,0,Undergraduate
103337,F,0,Undergraduate
103338,F,0,Undergraduate
103339,F,0,High School
103340,F,0,Undergraduate
103341,M,0,Graduate
103342,M,0,Undergraduate
103343,F,0,Undergraduate
103344,M,0,Undergraduate
103345,F,0,Undergraduate
103346,M,0,Undergraduate
103347,M,1,Undergraduate
103348,F,0,Some College
103349,F,0,Undergraduate
103350,F,0,Some College
103351,M,0,Undergraduate
103352,M,0,Some College
103353,F,0,Undergraduate
103354,M,0,Undergraduate
103355,M,0,Graduate
103356,F,0,High School
103357,M,0,Graduate
103358,F,0,Undergraduate
103359,M,0,Undergraduate
103360,M,0,Undergraduate
103361,M,0,Undergraduate
103362,M,0,Undergraduate
103363,F,0,Some College
103364,M,0,High School
103365,M,0,Undergraduate
103366,F,0,PhD
103367,F,0,Undergraduate
103368,F,0,Some College
103369,F,0,Undergraduate
103370,M,0,Undergraduate
103371,M,0,High School
103372,F,0,Undergraduate
103373,M,0,Graduate
103374,F,0,PhD
103375,F,0,Undergraduate
103376,M,0,Undergraduate
103377,M,0,Undergraduate
103378,M,0,Undergraduate
103379,M,0,PhD
103380,M,0,Undergraduate
103381,M,0,High School
103382,M,0,Undergraduate
103383,M,0,Undergraduate
103384,M,0,Undergraduate
103385,M,0,Graduate
103386,M,0,Undergraduate
103387,F,0,Undergraduate
103388,F,0,Undergraduate
103389,M,0,Undergraduate
103390,M,0,Graduate
103391,M,0,Undergraduate
103392,F,0,Undergraduate
103393,F,0,Undergraduate
103394,M,0,Undergraduate
103395,F,0,Undergraduate
103396,M,0,Undergraduate
103397,F,0,High School
103398,M,0,Graduate
103399,M,0,Undergraduate
103400,F,0,High School
103401,F,0,High School
103402,F,0,Undergraduate
103403,M,0,Undergraduate
103404,M,0,Undergraduate
103405,M,0,Undergraduate
103406,M,0,Some College
103407,F,0,Undergraduate
103408,M,0,Undergraduate
103409,F,0,Undergraduate
103410,F,0,High School
103411,F,0,Undergraduate
103412,M,1,Undergraduate
103413,F,0,Undergraduate
103414,M,0,Undergraduate
103415,F,0,Undergraduate
103416,M,0,Undergraduate
103417,M,0,Undergraduate
103418,M,0,Undergraduate
103419,F,0,Undergraduate
103420,M,0,Undergraduate
103421,F,0,High School
103422,M,0,PhD
103423,M,0,Undergraduate
103424,F,0,Some College
103425,F,0,Undergraduate
103426,F,0,PhD
103427,M,0,Graduate
103428,M,1,Some College
103429,F,0,Undergraduate
103430,F,0,Undergraduate
103431,M,0,High School
103432,F,0,Undergraduate
103433,F,0,High School
103434,M,0,Undergraduate
103435,M,0,Some College
103436,F,0,Undergraduate
103437,F,0,Undergraduate
103438,M,0,Undergraduate
103439,M,0,Undergraduate
103440,M,0,High School
103441,F,0,Undergraduate
103442,M,0,Undergraduate
103443,M,0,Some College
103444,F,0,Undergraduate
103445,F,0,Undergraduate
103446,F,0,Undergraduate
103447,F,0,Undergraduate
103448,F,0,Undergraduate
103449,F,1,Undergraduate
103450,F,0,Undergraduate
103451,M,0,Undergraduate
103452,M,0,Undergraduate
103453,M,0,Undergraduate
103454,F,0,Undergraduate
103455,M,0,Undergraduate
103456,F,0,Undergraduate
103457,F,0,Undergraduate
103458,F,1,Undergraduate
103459,M,0,Undergraduate
103460,F,0,Undergraduate
103461,M,1,Undergraduate
103462,M,0,Some College
103463,M,0,Undergraduate
103464,F,1,Undergraduate
103465,M,0,Undergraduate
103466,F,0,Undergraduate
103467,M,0,PhD
103468,F,0,Undergraduate
103469,M,1,Undergraduate
103470,M,0,Undergraduate
103471,F,0,Undergraduate
103472,F,0,Undergraduate
103473,M,0,Undergraduate
103474,M,0,Undergraduate
103475,F,0,Undergraduate
103476,M,1,Graduate
103477,M,0,Undergraduate
103478,M,0,Undergraduate
103479,M,0,Undergraduate
103480,M,0,Undergraduate
103481,M,0,Some College
103482,F,0,Undergraduate
103483,F,0,Undergraduate
103484,M,0,High School
103485,M,0,Undergraduate
103486,M,0,Undergraduate
103487,M,0,Undergraduate
103488,F,0,Undergraduate
103489,F,0,Graduate
103490,M,0,Undergraduate
103491,F,1,Undergraduate
103492,F,0,Undergraduate
103493,M,0,Undergraduate
103494,F,0,Undergraduate
103495,F,0,Undergraduate
103496,M,0,Undergraduate
103497,M,1,High School
103498,F,0,Undergraduate
103499,F,0,Graduate
103500,M,0,Undergraduate
103501,M,0,High School
103502,M,0,Undergraduate
103503,M,0,Undergraduate
103504,M,0,Graduate
103505,M,0,Undergraduate
103506,F,0,Graduate
103507,M,0,Undergraduate
103508,M,0,Undergraduate
103509,F,0,Undergraduate
103510,F,0,Undergraduate
103511,F,0,Undergraduate
103512,F,1,Undergraduate
103513,M,0,Undergraduate
103514,F,0,Undergraduate
103515,F,0,Undergraduate
103516,F,0,Undergraduate
103517,M,0,High School
103518,F,0,High School
103519,M,0,Graduate
103520,M,0,Undergraduate
103521,M,0,Undergraduate
103522,F,0,Undergraduate
103523,M,0,Graduate
103524,F,0,Some College
103525,M,0,Graduate
103526,M,0,PhD
103527,F,0,Undergraduate
103528,M,0,Undergraduate
103529,F,0,Undergraduate
103530,M,0,Undergraduate
103531,M,0,Undergraduate
103532,M,0,High School
103533,F,0,Undergraduate
103534,F,0,Undergraduate
103535,F,0,Undergraduate
103536,F,0,Undergraduate
103537,M,0,Undergraduate
103538,M,0,Graduate
103539,M,0,Undergraduate
103540,F,0,Undergraduate
103541,F,0,Undergraduate
103542,F,0,Undergraduate
103543,F,0,Some College
103544,M,0,High School
103545,M,0,Graduate
103546,F,0,Undergraduate
103547,F,1,Graduate
103548,M,0,Graduate
103549,M,0,Undergraduate
103550,F,0,Graduate
103551,M,0,Undergraduate
103552,F,0,Graduate
103553,F,0,Graduate
103554,F,0,Graduate
103555,M,0,Undergraduate
103556,F,0,Some College
103557,M,0,Undergraduate
103558,F,0,Undergraduate
103559,M,0,Undergraduate
103560,M,0,Undergraduate
103561,F,0,Undergraduate
103562,F,0,Undergraduate
103563,M,0,High School
103564,M,0,Undergraduate
103565,M,0,Undergraduate
103566,M,0,Undergraduate
103567,M,0,Undergraduate
103568,M,0,Undergraduate
103569,F,0,Some College
103570,F,0,Graduate
103571,F,0,Undergraduate
103572,M,0,Undergraduate
103573,F,0,Some College
103574,F,0,Undergraduate
103575,F,0,Undergraduate
103576,M,0,Undergraduate
103577,F,1,Undergraduate
103578,M,1,Undergraduate
103579,F,0,Undergraduate
103580,F,0,Undergraduate
103581,M,0,Undergraduate
103582,F,0,Undergraduate
103583,M,0,Undergraduate
103584,M,0,Undergraduate
103585,M,0,Undergraduate
103586,M,0,Undergraduate
103587,M,0,Undergraduate
103588,M,0,Undergraduate
103589,M,0,High School
103590,M,0,Undergraduate
103591,M,0,Undergraduate
103592,M,0,High School
103593,M,0,Undergraduate
103594,F,0,Graduate
103595,M,0,High School
103596,F,0,Undergraduate
103597,M,0,Undergraduate
103598,M,0,High School
103599,M,0,Undergraduate
103600,F,0,Undergraduate
103601,F,0,Undergraduate
103602,F,0,Undergraduate
103603,M,0,Graduate
103604,M,0,Undergraduate
103605,M,0,Undergraduate
103606,M,0,High School
103607,F,0,Undergraduate
103608,M,0,Undergraduate
103609,M,0,Undergraduate
103610,F,0,Undergraduate
103611,F,0,Undergraduate
103612,F,1,Undergraduate
103613,M,1,High School
103614,M,0,Undergraduate
103615,M,0,Undergraduate
103616,M,0,High School
103617,F,0,Undergraduate
103618,F,0,Undergraduate
103619,F,0,Undergraduate
103620,M,0,Undergraduate
103621,F,0,Undergraduate
103622,F,0,High School
103623,F,0,Undergraduate
103624,F,0,Undergraduate
103625,M,0,Undergraduate
103626,F,0,Undergraduate
103627,M,1,Undergraduate
103628,M,0,Undergraduate
103629,M,0,Graduate
103630,F,0,Undergraduate
103631,F,0,Undergraduate
103632,M,0,Undergraduate
103633,M,0,Some College
103634,F,0,Undergraduate
103635,F,0,Undergraduate
103636,F,0,Undergraduate
103637,M,0,Undergraduate
103638,F,0,Undergraduate
103639,F,0,Some College
103640,F,0,Undergraduate
103641,M,0,Undergraduate
103642,F,0,High School
103643,M,0,Undergraduate
103644,F,0,PhD
103645,F,0,Undergraduate
103646,M,0,Undergraduate
103647,M,0,Undergraduate
103648,M,0,Undergraduate
103649,F,1,Undergraduate
103650,M,0,Undergraduate
103651,F,0,Some College
103652,M,0,Undergraduate
103653,M,1,Undergraduate
103654,M,0,High School
103655,F,0,Undergraduate
103656,F,0,Undergraduate
103657,F,0,Undergraduate
103658,F,0,Undergraduate
103659,M,0,High School
103660,M,0,Undergraduate
103661,M,0,Undergraduate
103662,M,0,Undergraduate
103663,M,0,Undergraduate
103664,F,0,Undergraduate
103665,F,0,Undergraduate
103666,F,0,Graduate
103667,M,0,Undergraduate
103668,F,0,Undergraduate
103669,F,0,Graduate
103670,F,0,Graduate
103671,M,0,Undergraduate
103672,M,0,Undergraduate
103673,F,0,Undergraduate
103674,M,0,PhD
103675,M,0,High School
103676,M,0,Undergraduate
103677,F,0,Undergraduate
103678,M,0,Undergraduate
103679,M,0,PhD
103680,M,0,High School
103681,M,0,High School
103682,M,0,Undergraduate
103683,F,0,High School
103684,M,0,High School
103685,M,0,Undergraduate
103686,M,1,Some College
103687,F,0,High School
103688,M,1,Undergraduate
103689,M,0,Undergraduate
103690,F,0,Undergraduate
103691,F,0,Undergraduate
103692,M,0,Undergraduate
103693,M,0,Undergraduate
103694,M,1,Undergraduate
103695,F,0,High School
103696,M,1,High School
103697,F,0,Some College
103698,F,0,Undergraduate
103699,M,0,High School
103700,M,0,High School
103701,M,0,Undergraduate
103702,F,0,Undergraduate
103703,F,0,Some College
103704,F,0,Undergraduate
103705,M,0,Undergraduate
103706,F,0,Undergraduate
103707,M,0,High School
103708,F,0,Undergraduate
103709,F,0,Undergraduate
103710,M,0,Graduate
103711,M,0,Undergraduate
103712,M,0,Undergraduate
103713,F,0,Graduate
103714,M,0,High School
103715,F,0,Undergraduate
103716,M,0,Undergraduate
103717,F,0,Some College
103718,F,0,Undergraduate
103719,F,0,Undergraduate
103720,F,0,Undergraduate
103721,M,0,Undergraduate
103722,F,0,Some College
103723,M,0,Undergraduate
103724,M,0,Undergraduate
103725,M,0,Undergraduate
103726,F,0,Undergraduate
103727,F,0,Undergraduate
103728,M,0,Undergraduate
103729,F,0,Undergraduate
103730,F,0,High School
103731,F,0,Undergraduate
103732,F,0,Undergraduate
103733,M,0,Undergraduate
103734,M,0,Undergraduate
103735,M,0,Undergraduate
103736,M,0,Undergraduate
103737,M,0,High School
103738,F,0,PhD
103739,M,0,Some College
103740,F,0,Undergraduate
103741,F,0,High School
103742,M,0,Undergraduate
103743,M,0,High School
103744,M,0,Undergraduate
103745,M,1,Undergraduate
103746,M,0,Undergraduate
103747,M,0,Undergraduate
103748,M,0,Undergraduate
103749,F,0,Some College
103750,M,0,Undergraduate
103751,M,0,Undergraduate
103752,F,0,Undergraduate
103753,F,0,High School
103754,M,0,Undergraduate
103755,M,0,Undergraduate
103756,M,0,Undergraduate
103757,M,0,Undergraduate
103758,F,0,High School
103759,M,0,Graduate
103760,F,0,High School
103761,F,0,Undergraduate
103762,M,0,Undergraduate
103763,M,0,Some College
103764,M,0,Undergraduate
103765,M,0,Undergraduate
103766,M,0,Graduate
103767,F,0,Some College
103768,M,0,Undergraduate
103769,F,1,Undergraduate
103770,F,0,Undergraduate
103771,F,0,Undergraduate
103772,M,0,Undergraduate
103773,M,0,Undergraduate
103774,M,0,Undergraduate
103775,F,0,Some College
103776,F,0,High School
103777,M,1,Undergraduate
103778,M,0,Undergraduate
103779,F,0,Undergraduate
103780,F,0,High School
103781,M,0,Graduate
103782,M,0,High School
103783,F,0,High School
103784,M,0,High School
103785,F,0,High School
103786,M,0,Undergraduate
103787,F,0,Graduate
103788,M,0,Undergraduate
103789,M,0,Undergraduate
103790,F,0,Undergraduate
103791,M,0,Undergraduate
103792,F,0,Undergraduate
103793,M,0,High School
103794,F,0,Undergraduate
103795,F,0,High School
103796,F,0,High School
103797,M,0,Undergraduate
103798,F,0,Undergraduate
103799,F,0,High School
103800,M,0,Undergraduate
103801,F,0,Undergraduate
103802,M,0,Undergraduate
103803,F,0,Graduate
103804,F,0,Some College
103805,F,0,Undergraduate
103806,F,0,High School
103807,M,0,Undergraduate
103808,F,0,Undergraduate
103809,F,0,Undergraduate
103810,F,0,Undergraduate
103811,F,0,Undergraduate
103812,M,0,Undergraduate
103813,M,0,Graduate
103814,M,0,High School
103815,M,0,Graduate
103816,F,0,Undergraduate
103817,F,0,Graduate
103818,F,0,Graduate
103819,F,1,Undergraduate
103820,M,0,Undergraduate
103821,M,0,Undergraduate
103822,M,0,Undergraduate
103823,M,1,Undergraduate
103824,F,0,Some College
103825,F,0,Some College
103826,F,0,High School
103827,F,1,Undergraduate
103828,M,0,Undergraduate
103829,F,0,Undergraduate
103830,M,0,Undergraduate
103831,F,0,Some College
103832,F,0,Undergraduate
103833,M,0,Undergraduate
103834,F,0,High School
103835,F,0,Graduate
103836,M,0,Undergraduate
103837,M,0,High School
103838,F,0,Undergraduate
103839,M,0,Undergraduate
103840,F,0,Some College
103841,F,0,High School
103842,F,0,Undergraduate
103843,M,0,Undergraduate
103844,F,0,Undergraduate
103845,M,0,Undergraduate
103846,M,0,PhD
103847,F,0,Undergraduate
103848,M,0,Undergraduate
103849,M,0,Undergraduate
103850,F,0,Undergraduate
103851,M,0,Undergraduate
103852,F,0,Undergraduate
103853,F,0,Undergraduate
103854,M,0,High School
103855,M,0,Undergraduate
103856,M,0,Undergraduate
103857,F,0,Undergraduate
103858,M,0,Some College
103859,F,0,Undergraduate
103860,M,0,High School
103861,M,0,Undergraduate
103862,M,0,Undergraduate
103863,M,0,Graduate
103864,M,0,High School
103865,F,0,Undergraduate
103866,M,0,Graduate
103867,M,0,High School
103868,F,0,Undergraduate
103869,F,0,Undergraduate
103870,M,0,Undergraduate
103871,F,0,Undergraduate
103872,M,0,Undergraduate
103873,F,0,Undergraduate
103874,M,0,Some College
103875,F,1,Undergraduate
103876,F,0,High School
103877,M,0,High School
103878,M,0,Undergraduate
103879,M,0,Undergraduate
103880,F,0,High School
103881,F,1,Undergraduate
103882,F,0,Graduate
103883,M,0,Undergraduate
103884,M,0,High School
103885,F,0,Undergraduate
103886,M,0,High School
103887,F,0,High School
103888,M,0,Undergraduate
103889,M,0,Undergraduate
103890,M,0,Some College
103891,M,0,Undergraduate
103892,F,0,High School
103893,F,0,High School
103894,F,0,Undergraduate
103895,M,0,Graduate
103896,M,0,Undergraduate
103897,M,0,High School
103898,M,0,PhD
103899,F,0,Undergraduate
103900,F,0,Undergraduate
103901,M,0,Undergraduate
103902,M,0,Undergraduate
103903,M,0,High School
103904,M,0,Undergraduate
103905,M,0,Graduate
103906,F,0,PhD
103907,M,0,Undergraduate
103908,F,0,Undergraduate
103909,F,0,Undergraduate
103910,F,0,Undergraduate
103911,M,0,Undergraduate
103912,F,0,Undergraduate
103913,M,0,Undergraduate
103914,F,0,Undergraduate
103915,M,0,High School
103916,F,0,Undergraduate
103917,M,0,High School
103918,M,0,Undergraduate
103919,F,0,Undergraduate
103920,M,0,Undergraduate
103921,M,0,Undergraduate
103922,F,0,Some College
103923,M,0,Some College
103924,M,0,Undergraduate
103925,M,0,Undergraduate
103926,M,0,Undergraduate
103927,M,0,Undergraduate
103928,F,0,Undergraduate
103929,M,1,High School
103930,F,0,Undergraduate
103931,M,0,Undergraduate
103932,M,0,Undergraduate
103933,F,0,High School
103934,M,0,Undergraduate
103935,F,1,Undergraduate
103936,F,1,Undergraduate
103937,F,0,Undergraduate
103938,F,0,Undergraduate
103939,F,0,Undergraduate
103940,F,0,Undergraduate
103941,F,0,Undergraduate
103942,F,0,Undergraduate
103943,F,0,High School
103944,M,0,Undergraduate
103945,F,0,Undergraduate
103946,M,0,Undergraduate
103947,M,0,Undergraduate
103948,F,0,Undergraduate
103949,F,0,Undergraduate
103950,F,0,Graduate
103951,M,0,Undergraduate
103952,F,0,High School
103953,F,0,Graduate
103954,F,0,Undergraduate
103955,F,0,Undergraduate
103956,F,0,Undergraduate
103957,M,0,Some College
103958,M,0,Undergraduate
103959,F,0,Undergraduate
103960,M,1,Undergraduate
103961,F,0,Undergraduate
103962,F,0,Graduate
103963,M,0,Some College
103964,F,0,Undergraduate
103965,M,0,Undergraduate
103966,M,0,Undergraduate
103967,F,0,Undergraduate
103968,M,0,Undergraduate
103969,M,0,Some College
103970,M,0,Undergraduate
103971,F,0,Some College
103972,M,0,Undergraduate
103973,M,0,Undergraduate
103974,F,0,Undergraduate
103975,F,0,Undergraduate
103976,M,0,High School
103977,M,0,Undergraduate
103978,F,0,High School
103979,F,0,High School
103980,F,0,High School
103981,M,0,Undergraduate
103982,M,0,Graduate
103983,M,0,Undergraduate
103984,F,0,Undergraduate
103985,F,0,High School
103986,F,0,Undergraduate
103987,M,0,Undergraduate
103988,M,0,High School
103989,F,0,Undergraduate
103990,M,0,High School
103991,M,0,Some College
103992,M,0,Undergraduate
103993,M,0,Undergraduate
103994,F,0,Undergraduate
103995,F,0,Undergraduate
103996,M,0,Undergraduate
103997,M,0,Undergraduate
103998,M,0,Undergraduate
103999,F,0,Undergraduate
104000,M,0,Undergraduate
104001,F,0,Undergraduate
104002,F,0,Undergraduate
104003,F,0,Undergraduate
104004,M,0,Undergraduate
104005,M,0,Undergraduate
104006,M,0,Undergraduate
104007,F,0,Undergraduate
104008,F,0,High School
104009,M,0,Undergraduate
104010,M,0,Undergraduate
104011,F,0,Undergraduate
104012,M,0,Undergraduate
104013,F,0,Undergraduate
104014,M,0,Undergraduate
104015,M,1,Undergraduate
104016,M,0,Undergraduate
104017,M,0,Undergraduate
104018,F,0,Undergraduate
104019,F,0,Undergraduate
104020,M,0,High School
104021,F,0,Some College
104022,M,0,Undergraduate
104023,M,0,Some College
104024,M,0,Undergraduate
104025,F,0,Undergraduate
104026,M,0,High School
104027,F,0,Undergraduate
104028,F,0,Undergraduate
104029,F,0,Undergraduate
104030,M,0,Undergraduate
104031,M,0,Undergraduate
104032,M,0,Some College
104033,M,0,High School
104034,M,0,Undergraduate
104035,F,0,Some College
104036,F,0,Undergraduate
104037,M,0,Undergraduate
104038,F,0,Undergraduate
104039,F,0,Undergraduate
104040,M,0,Undergraduate
104041,M,0,Undergraduate
104042,M,0,Undergraduate
104043,M,0,Graduate
104044,M,0,Undergraduate
104045,F,0,Undergraduate
104046,F,0,Undergraduate
104047,F,0,High School
104048,M,0,High School
104049,F,0,Undergraduate
104050,M,0,Undergraduate
104051,F,0,Some College
104052,F,0,Undergraduate
104053,M,0,Undergraduate
104054,F,0,Undergraduate
104055,F,0,Undergraduate
104056,M,0,High School
104057,F,0,Undergraduate
104058,M,0,Undergraduate
104059,F,0,High School
104060,F,0,Some College
104061,M,0,High School
104062,M,0,High School
104063,M,0,PhD
104064,F,0,Undergraduate
104065,F,0,Undergraduate
104066,M,0,High School
104067,F,0,Undergraduate
104068,F,0,High School
104069,M,0,Undergraduate
104070,M,0,Undergraduate
104071,F,0,Undergraduate
104072,M,0,Undergraduate
104073,M,0,Undergraduate
104074,F,0,Undergraduate
104075,M,0,Undergraduate
104076,M,0,Graduate
104077,F,0,High School
104078,F,0,Undergraduate
104079,F,0,Undergraduate
104080,M,0,Undergraduate
104081,F,0,Undergraduate
104082,M,0,Undergraduate
104083,M,0,Graduate
104084,F,0,Undergraduate
104085,F,0,Undergraduate
104086,M,0,Some College
104087,M,0,Undergraduate
104088,F,0,PhD
104089,M,0,Undergraduate
104090,M,0,Undergraduate
104091,M,0,Undergraduate
104092,M,0,High School
104093,M,0,Undergraduate
104094,F,0,Undergraduate
104095,F,0,Undergraduate
104096,F,0,High School
104097,F,0,Undergraduate
104098,F,0,High School
104099,F,0,High School
104100,F,0,Undergraduate
104101,F,0,Undergraduate
104102,F,0,Graduate
104103,M,0,Undergraduate
104104,M,1,Graduate
104105,F,0,Graduate
104106,F,0,Undergraduate
104107,F,0,Undergraduate
104108,F,0,High School
104109,F,0,Undergraduate
104110,F,0,Undergraduate
104111,F,0,Undergraduate
104112,F,0,PhD
104113,F,0,Undergraduate
104114,M,0,Undergraduate
104115,M,0,Undergraduate
104116,M,0,Undergraduate
104117,F,0,High School
104118,M,0,Some College
104119,M,1,High School
104120,M,0,Undergraduate
104121,M,0,Some College
104122,M,0,Undergraduate
104123,M,0,Undergraduate
104124,M,0,Undergraduate
104125,M,0,High School
104126,F,0,Some College
104127,F,0,Undergraduate
104128,M,0,Graduate
104129,F,0,Undergraduate
104130,M,0,High School
104131,M,0,Undergraduate
104132,M,0,Some College
104133,M,0,Undergraduate
104134,M,0,Undergraduate
104135,M,0,Some College
104136,M,0,Undergraduate
104137,M,0,Undergraduate
104138,M,0,Graduate
104139,M,0,Undergraduate
104140,M,0,High School
104141,F,0,Undergraduate
104142,F,0,Undergraduate
104143,M,0,Undergraduate
104144,F,0,Undergraduate
104145,F,0,Undergraduate
104146,F,1,Undergraduate
104147,M,0,Graduate
104148,M,0,High School
104149,F,0,High School
104150,M,0,Some College
104151,F,0,High School
104152,M,0,Undergraduate
104153,F,0,Undergraduate
104154,F,0,High School
104155,F,0,Undergraduate
104156,M,0,Some College
104157,F,0,Some College
104158,F,0,PhD
104159,F,0,Undergraduate
104160,M,0,High School
104161,M,0,Some College
104162,M,0,Graduate
104163,F,0,High School
104164,F,0,High School
104165,M,0,Undergraduate
104166,M,0,Undergraduate
104167,F,0,Undergraduate
104168,M,0,Undergraduate
104169,F,0,High School
104170,F,0,Undergraduate
104171,F,0,Undergraduate
104172,M,0,Undergraduate
104173,F,0,High School
104174,F,0,High School
104175,M,0,Undergraduate
104176,F,0,High School
104177,F,0,Undergraduate
104178,M,0,High School
104179,F,0,Undergraduate
104180,F,0,Undergraduate
104181,F,0,Undergraduate
104182,F,0,Undergraduate
104183,M,0,Some College
104184,F,0,Undergraduate
104185,M,0,PhD
104186,M,0,Undergraduate
104187,F,0,Undergraduate
104188,F,0,Undergraduate
104189,M,0,Undergraduate
104190,F,0,Undergraduate
104191,M,0,Undergraduate
104192,F,0,Undergraduate
104193,F,0,Undergraduate
104194,M,0,Undergraduate
104195,F,0,PhD
104196,F,0,Undergraduate
104197,F,0,PhD
104198,M,0,Undergraduate
104199,F,0,High School
104200,F,0,Some College
104201,F,0,Undergraduate
104202,M,0,High School
104203,F,0,Graduate
104204,F,0,Undergraduate
104205,F,0,Undergraduate
104206,M,0,Undergraduate
104207,M,0,Graduate
104208,F,0,Undergraduate
104209,M,0,Graduate
104210,M,0,Some College
104211,F,0,Undergraduate
104212,M,0,Undergraduate
104213,M,0,High School
104214,M,0,High School
104215,F,0,Undergraduate
104216,F,0,High School
104217,M,0,Undergraduate
104218,M,0,High School
104219,M,0,Undergraduate
104220,M,0,Undergraduate
104221,M,0,High School
104222,F,0,Some College
104223,F,0,High School
104224,M,0,Undergraduate
104225,M,0,Undergraduate
104226,F,0,Undergraduate
104227,F,0,PhD
104228,M,0,Undergraduate
104229,M,0,Undergraduate
104230,F,0,Undergraduate
104231,F,0,Undergraduate
104232,F,0,Undergraduate
104233,F,0,Undergraduate
104234,F,0,Undergraduate
104235,F,0,Undergraduate
104236,M,0,Undergraduate
104237,M,0,Undergraduate
104238,M,1,PhD
104239,M,0,Undergraduate
104240,F,0,Undergraduate
104241,M,0,Undergraduate
104242,F,0,Undergraduate
104243,M,0,Undergraduate
104244,M,0,Some College
104245,M,0,High School
104246,F,0,Undergraduate
104247,M,0,Undergraduate
104248,M,0,PhD
104249,M,0,Undergraduate
104250,F,0,Undergraduate
104251,M,0,High School
104252,M,0,PhD
104253,M,0,Undergraduate
104254,F,0,Undergraduate
104255,F,0,Undergraduate
104256,M,0,Undergraduate
104257,M,0,Graduate
104258,F,0,Undergraduate
104259,F,0,High School
104260,F,0,Undergraduate
104261,F,0,Undergraduate
104262,M,0,Undergraduate
104263,F,0,Graduate
104264,F,0,Undergraduate
104265,M,0,Undergraduate
104266,M,0,Undergraduate
104267,M,0,Undergraduate
104268,M,0,High School
104269,F,0,Undergraduate
104270,F,0,High School
104271,M,0,Undergraduate
104272,M,0,Undergraduate
104273,M,0,Undergraduate
104274,M,0,Undergraduate
104275,M,0,Some College
104276,F,0,Undergraduate
104277,F,0,Undergraduate
104278,F,0,Undergraduate
104279,M,0,Undergraduate
104280,M,0,Undergraduate
104281,F,0,Graduate
104282,F,0,PhD
104283,M,0,Some College
104284,M,0,Undergraduate
104285,M,0,Some College
104286,M,0,Undergraduate
104287,M,0,Undergraduate
104288,F,0,Graduate
104289,M,1,Undergraduate
104290,F,0,Undergraduate
104291,F,0,Undergraduate
104292,F,0,Undergraduate
104293,F,0,High School
104294,M,0,Undergraduate
104295,F,0,Undergraduate
104296,M,0,Graduate
104297,F,0,Undergraduate
104298,M,0,Undergraduate
104299,F,0,High School
104300,F,0,Undergraduate
104301,F,0,Graduate
104302,F,0,Graduate
104303,M,0,High School
104304,M,0,Undergraduate
104305,M,0,Some College
104306,M,0,Graduate
104307,F,0,Undergraduate
104308,M,0,Undergraduate
104309,M,0,Undergraduate
104310,F,0,Undergraduate
104311,F,0,Undergraduate
104312,F,0,Undergraduate
104313,F,0,Undergraduate
104314,F,0,High School
104315,M,0,Undergraduate
104316,F,0,Undergraduate
104317,F,0,Undergraduate
104318,M,0,Undergraduate
104319,M,0,Undergraduate
104320,F,0,High School
104321,F,0,Undergraduate
104322,M,0,Undergraduate
104323,F,0,Undergraduate
104324,F,0,High School
104325,F,0,Undergraduate
104326,F,0,Undergraduate
104327,F,0,Undergraduate
104328,F,0,Some College
104329,F,0,Undergraduate
104330,M,0,Some College
104331,F,0,High School
104332,F,0,Undergraduate
104333,F,0,High School
104334,M,0,Undergraduate
104335,F,0,Undergraduate
104336,M,0,High School
104337,M,0,Undergraduate
104338,M,0,PhD
104339,F,0,Undergraduate
104340,M,0,High School
104341,F,0,Undergraduate
104342,M,0,Undergraduate
104343,M,0,Undergraduate
104344,F,0,High School
104345,M,0,Undergraduate
104346,M,0,Undergraduate
104347,F,0,Undergraduate
104348,F,0,Undergraduate
104349,F,0,Undergraduate
104350,F,0,Some College
104351,M,0,Undergraduate
104352,F,0,Undergraduate
104353,F,0,High School
104354,F,0,Undergraduate
104355,F,0,Undergraduate
